Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Sexual orientation,Cisgender and transgender,Gender,Lgbtq+,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
655bad680b52dd203d1951ce,6538097b8793d9b90adc4667,APPROVED,2023-11-20T19:08:09.115000Z,2023-11-20T19:27:11.596000Z,2023-11-28T17:10:25.805000Z,2023-11-20T19:27:12.094543Z,1143.0,NOCODE,41,heterosexual,No,Man (including Trans Male/Trans Man),No,21,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Unemployed (and job seeking)
655bae68c33abe0ffe71d7ca,614e82d5717d691f24efffc0,APPROVED,2023-11-20T19:07:30.806000Z,2023-11-20T19:32:31.455000Z,2023-11-28T17:10:24.739000Z,2023-11-20T19:32:32.570366Z,1501.0,NOCODE,689,heterosexual,No,Man (including Trans Male/Trans Man),No,33,Male,Asian,Bangladesh,Hungary,Bangladesh,Bengali,Yes,Full-Time
655baf656f7483f268759fdb,596634e005f2df00017281ae,APPROVED,2023-11-20T19:13:05.886000Z,2023-11-20T19:50:49.635000Z,2023-11-28T17:10:28.317000Z,2023-11-20T19:50:50.226906Z,2264.0,NOCODE,748,heterosexual,No,Man (including Trans Male/Trans Man),No,34,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
655bb0e6885193f677e76082,6527e1e86d48566d81c6557c,APPROVED,2023-11-20T19:17:58.092000Z,2023-11-20T20:10:11.696000Z,2023-11-28T17:10:31.148000Z,2023-11-20T20:10:12.235116Z,3134.0,NOCODE,40,heterosexual,No,Man (including Trans Male/Trans Man),No,24,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
655bb782fa09693cb8cbf166,6511fd9e06231927b6398700,APPROVED,2023-11-20T19:46:10.479000Z,2023-11-20T20:55:38.142000Z,2023-11-28T17:10:33.930000Z,2023-11-20T20:55:38.825812Z,4168.0,NOCODE,80,heterosexual,No,Man (including Trans Male/Trans Man),No,29,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
655bc1ccac408c78ea2b1022,604b169fe4b7991ec08da3a6,APPROVED,2023-11-20T20:30:04.584000Z,2023-11-20T21:00:59.393000Z,2023-11-28T17:10:12.844000Z,2023-11-20T21:00:59.953805Z,1855.0,NOCODE,2280,heterosexual,No,Man (including Trans Male/Trans Man),No,32,Male,White,Russian Federation,Germany,Germany,German,No,Full-Time
65670f63eb609084170d73be,5e80b4893b435a0009ea44e6,AWAITING REVIEW,2023-11-29T10:21:26.096000Z,2023-11-29T10:50:52.844000Z,,2023-11-29T10:50:54.447340Z,1767.0,NOCODE,279,heterosexual,No,Man (including Trans Male/Trans Man),No,25,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
655b8f167dafc71a2b38042b,5dd9de05710dfc9689eef618,RETURNED,2023-11-20T16:53:42.499000Z,,,,,,491,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655b8f24a265dbb770c8a0a6,60dcc8aa1cc3d203f1481e6c,REJECTED,2023-11-20T16:54:32.524000Z,2023-11-20T17:37:51.639000Z,2023-11-29T10:12:49.103000Z,2023-11-20T17:37:52.417000Z,2600.0,NOCODE,177,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655b956d6386a51d5fc7456b,5fc9ec3d0990d4501dfd7e05,RETURNED,2023-11-20T17:20:45.776000Z,,,,,,455,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655b9e2c73907f3fea1b87c3,5b222aff59f9620001c109cb,RETURNED,2023-11-20T17:58:23.697000Z,,,,,,1113,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655b9e69254d22dcbb3db8b8,60f43127b2b2e32120869426,RETURNED,2023-11-20T18:08:10.065000Z,,,,,,430,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655ba39219c9d597dc8db20f,649ac723cd5ae98d6a7f5f52,REJECTED,2023-11-20T18:22:08.930000Z,2023-11-20T18:55:15.079000Z,2023-11-30T10:31:59.809000Z,2023-11-20T18:55:15.950000Z,1987.0,NOCODE,145,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655baadb737fb303d92b0b4b,64526929d8f9b780b29d4d8d,RETURNED,2023-11-20T19:03:00.068000Z,,,,,,292,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
655babae29ef5db46b4cd995,60f801efc0846c47e4e755e6,TIMED-OUT,2023-11-20T18:55:42.650000Z,,,,833813.0,,540,heterosexual,No,Man (including Trans Male/Trans Man),No,22,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Other
65670f36092a12ab8bacca6d,647f2fc07c3b6f7de0a78b35,RETURNED,2023-11-29T10:25:18.586000Z,,,,,,108,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65688c0d7853fa822965789c,5fcbd87e70a25c99595f012d,AWAITING REVIEW,2023-11-30T13:20:13.182000Z,,,,253.0,,382,heterosexual,No,Man (including Trans Male/Trans Man),No,29,Male,White,Turkey,Poland,Turkey,Turkish,No,Full-Time
